frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772712027.800684756,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712027.800721793,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.801072371,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712027.849961134,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.850694880,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712027.851133966,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712027.852445048,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-90,-90,-92,,,,
1772712027.852764810,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-90,-90,-93,,,,
1772712027.852931592,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712027.855765567,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.855827061,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712027.919439014,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-90,-90,-90,,,,
1772712027.919447541,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712028.125504177,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712028.326765067,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-90,,,,
1772712028.328574910,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-90,-88,,,,
1772712028.329458448,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-89,,,,
1772712028.337860328,166,2,8,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,c0:c9:e3:ba:dc:4b,0,-88,-88,-89,,,,
